Price,Area,Location,City,No_of_Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,Security,PowerBackup
412000,4336,JP Nagar Phase 4,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
405999.99,4273,JP Nagar Phase 4,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
384000,4046,JP Nagar Phase 4,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
338000,3563,JP Nagar Phase 4,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
329000,3463,JP Nagar Phase 4,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
257000,2700,JP Nagar Phase 4,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
92780,1275,Bommanahalli,Bangalore,2,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
72000,1098,Devanahalli,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
281000,3832,Hulimavu,Bangalore,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
215000,2893,Hulimavu,Bangalore,4,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
136000,1939,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
113999.99,1628,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
215000,2893,Hulimavu,Bangalore,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
210000,2825,Hulimavu,Bangalore,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
220000,3044,Hulimavu,Bangalore,3,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
116000,1615,Bommanahalli,Bangalore,3,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
209000,2200,JP Nagar Phase 4,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
115000,1476,Begur,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
125000,1527,Begur,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
105000,1265,Begur,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
109000,1515,Bommanahalli,Bangalore,3,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
60000,940,Devanahalli,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
281000,3832,Hulimavu,Bangalore,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1
215000,2893,Hulimavu,Bangalore,4,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
50000,1090,Devanahalli,Bangalore,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
48000,1020,Devanahalli,Bangalore,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
232000,2437,JP Nagar Phase 4,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
118000,1687,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
120000,1712,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
127000,1812,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
134000,1911,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
389000,3870,Hebbal,Bangalore,4,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
60000,1135,Kumaraswamy Layout,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53670,1020,Kumbalgodu,Bangalore,2,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1
52060,985,Kumbalgodu,Bangalore,2,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1
51830,980,Kumbalgodu,Bangalore,2,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1
97000,1555,Electronic City Phase 1,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
93000,1482,Electronic City Phase 1,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
318000,2540,Bellandur,Bangalore,4,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
77060,1376,Harlur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1
123000,2202,Harlur,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1
94000,1530,Budigere Cross,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
86000,1404,Budigere Cross,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
72000,1157,Budigere Cross,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
98000,1565,Electronic City Phase 1,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
79000,1255,Electronic City Phase 1,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
68000,1305,Bikasipura,Bangalore,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
72000,1395,Bikasipura,Bangalore,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
72000,1395,Uttarahalli Hobli,Bangalore,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
43400,1240,Singasandra,Bangalore,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
41470,1185,Singasandra,Bangalore,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
39200,1120,Singasandra,Bangalore,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
29400,840,Singasandra,Bangalore,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
46020,1315,Singasandra,Bangalore,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
45320,1295,Singasandra,Bangalore,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
43220,1235,Singasandra,Bangalore,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
26600,760,Singasandra,Bangalore,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
56170,1605,Singasandra,Bangalore,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
32200,920,Singasandra,Bangalore,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
23100,660,Singasandra,Bangalore,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
42700,1220,Singasandra,Bangalore,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
28350,810,Singasandra,Bangalore,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
42720,1000,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
42720,1055,Anagalapura Near Hennur Main Road,Bangalore,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
41000,1000,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
73200,1395,Kumaraswamy Layout,Bangalore,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
71500,1395,Kumaraswamy Layout,Bangalore,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67000,1305,Kumaraswamy Layout,Bangalore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71500,1395,Kumaraswamy Layout,Bangalore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71500,1395,Kumaraswamy Layout,Bangalore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68500,1305,Chikkalasandra,Bangalore,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
73000,1395,Kumaraswamy Layout,Bangalore,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
68000,1305,Kumaraswamy Layout,Bangalore,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
71000,1340,Kumaraswamy Layout,Bangalore,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
68000,1290,Kumaraswamy Layout,Bangalore,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
71000,1395,Kumaraswamy Layout,Bangalore,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
34470,985,Bommasandra,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
44890,1095,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
44890,1095,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
44550,1100,Anagalapura Near Hennur Main Road,Bangalore,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
44070,1075,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
44550,1100,Anagalapura Near Hennur Main Road,Bangalore,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
44550,1100,Anagalapura Near Hennur Main Road,Bangalore,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
44070,1075,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
44070,1075,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
613000,5600,JP Nagar Phase 6,Bangalore,4,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
575000,5249,JP Nagar Phase 6,Bangalore,4,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
487000,4449,JP Nagar Phase 6,Bangalore,4,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
309000,3103,JP Nagar Phase 6,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
306000,3077,JP Nagar Phase 6,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
270000,2711,JP Nagar Phase 6,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
266000,2671,JP Nagar Phase 6,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
39110,954,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
44950,1110,Anagalapura Near Hennur Main Road,Bangalore,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
55500,1250,Vidyaranyapura,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
45000,1012,Vidyaranyapura,Bangalore,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
254000,1839,Koramangala,Bangalore,3,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1
193000,1385,Koramangala,Bangalore,2,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1
138999.99,1623,Sanjaynagar,Bangalore,3,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
296000,4237,Yelahanka,Bangalore,4,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
195000,2795,Yelahanka,Bangalore,3,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
75000,1273,Yelahanka,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
339000,2461,Koramangala,Bangalore,4,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1
254000,1839,Koramangala,Bangalore,3,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1
174000,1249,Koramangala,Bangalore,2,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1
118000,1378,Sanjaynagar,Bangalore,2,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
100000,1169,Sanjaynagar,Bangalore,2,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
218000,3122,Yelahanka,Bangalore,4,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1
99000,1705,Yelahanka,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
41000,1000,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
57190,1271,Harlur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
42720,1055,Anagalapura Near Hennur Main Road,Bangalore,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
57970,1414,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
44550,1100,Anagalapura Near Hennur Main Road,Bangalore,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
143000,1788,CV Raman Nagar,Bangalore,3,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
54800,1370,Varthur,Bangalore,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
45560,1139,Varthur,Bangalore,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46160,1154,Varthur,Bangalore,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
48960,1224,Varthur,Bangalore,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46560,1164,Varthur,Bangalore,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
57190,1271,Harlur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
42120,1040,Anagalapura Near Hennur Main Road,Bangalore,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
44070,1075,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
91000,1485,Subramanyapura,Bangalore,3,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1
84000,1300,Subramanyapura,Bangalore,2,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1
71000,1135,Subramanyapura,Bangalore,2,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1
61000,960,Subramanyapura,Bangalore,2,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1
231000,3245,Electronic City Phase 2,Bangalore,4,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
137000,2150,Electronic City Phase 2,Bangalore,4,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
110000,1590,Electronic City Phase 2,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
103000,1500,Electronic City Phase 2,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
95000,1415,Electronic City Phase 2,Bangalore,2,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
400000,2942,Harlur,Bangalore,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
250000,2368,Harlur,Bangalore,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
200000,1946,Harlur,Bangalore,3,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
177000,1752,Harlur,Bangalore,3,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
144000,1483,Harlur,Bangalore,2,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
370000,3729,Hebbal,Bangalore,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
310000,2927,Hebbal,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
73000,1463,JP Nagar Phase 7,Bangalore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55000,1150,Padmanabhanagar,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72239.99,1720,Begur,Bangalore,3,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
55520,1322,Begur,Bangalore,2,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
51660,1230,Begur,Bangalore,2,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
146000,1836,CV Raman Nagar,Bangalore,3,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
142000,1778,CV Raman Nagar,Bangalore,3,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
158000,1980,CV Raman Nagar,Bangalore,3,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
56400,705,CV Raman Nagar,Bangalore,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
111000,1392,CV Raman Nagar,Bangalore,2,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
146000,1825,CV Raman Nagar,Bangalore,3,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
132000,1659,CV Raman Nagar,Bangalore,3,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
106000,1596,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1
106000,1574,Whitefield Hope Farm Junction,Bangalore,3,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1
82000,1173,Whitefield Hope Farm Junction,Bangalore,2,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1
105000,1561,Hennur,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
98000,1450,Hennur,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
81000,1180,Hennur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
81000,1180,Hennur,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294000,3112,JP Nagar Phase 7,Bangalore,4,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
230000,2370,JP Nagar Phase 7,Bangalore,3,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
230000,2370,JP Nagar Phase 7,Bangalore,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
230000,2370,JP Nagar Phase 7,Bangalore,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
45570,1085,Krishnarajapura,Bangalore,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
42420,1010,Krishnarajapura,Bangalore,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
46200,1100,Krishnarajapura,Bangalore,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
57190,1271,Harlur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
72420,1541,Harlur,Bangalore,3,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
65090,1385,Harlur,Bangalore,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
68190,1451,Harlur,Bangalore,3,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
66690,1419,Harlur,Bangalore,3,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
57010,1213,Harlur,Bangalore,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
59640,1269,Harlur,Bangalore,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
55030,1171,Harlur,Bangalore,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
56250,1197,Harlur,Bangalore,2,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
44890,1095,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
49950,1100,Varthur,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49950,1100,Varthur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
41000,1000,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
57970,1414,Anagalapura Near Hennur Main Road,Bangalore,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
44070,1075,Anagalapura Near Hennur Main Road,Bangalore,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
42940,976,Varthur,Bangalore,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
42120,1040,Anagalapura Near Hennur Main Road,Bangalore,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
44550,1055,Anagalapura Near Hennur Main Road,Bangalore,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
45900,1080,Whitefield Hope Farm Junction,Bangalore,2,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
47380,1115,Whitefield Hope Farm Junction,Bangalore,2,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
46530,1095,Whitefield Hope Farm Junction,Bangalore,2,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
47810,1125,Whitefield Hope Farm Junction,Bangalore,2,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
45050,1060,Whitefield Hope Farm Junction,Bangalore,2,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
46320,1090,Whitefield Hope Farm Junction,Bangalore,2,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
51000,1200,Whitefield Hope Farm Junction,Bangalore,2,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1
134000,1800,KPC Layout,Bangalore,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1
156000,2170,KPC Layout,Bangalore,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1
122000,1691,KPC Layout,Bangalore,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1
157000,1800,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
141000,1682,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
75000,1239,Kannur on Thanisandra Main Road,Bangalore,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
92000,1270,Harlur,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
132000,1880,Harlur,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
104000,1460,Harlur,Bangalore,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
73000,1395,Kumaraswamy Layout,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66550,1305,Kumaraswamy Layout,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71000,1395,Kumaraswamy Layout,Bangalore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67000,1305,Kumaraswamy Layout,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71000,1395,Subramanyapura,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71000,1395,Kumaraswamy Layout,Bangalore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67989.99,1290,Kumaraswamy Layout,Bangalore,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
72980,1395,Kumaraswamy Layout,Bangalore,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
320000,3103,JP Nagar Phase 6,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
41600,1000,RR Nagar,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
52280,1275,RR Nagar,Bangalore,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
43730,1055,RR Nagar,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
53060,1295,RR Nagar,Bangalore,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
44310,1070,RR Nagar,Bangalore,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
93000,1296,Talaghattapura,Bangalore,2,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1
124000,1706,Talaghattapura,Bangalore,3,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1
115000,1592,Talaghattapura,Bangalore,3,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1
148000,1785,R.K. Hegde Nagar,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
75000,1245,R.K. Hegde Nagar,Bangalore,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
75000,1239,Kannur on Thanisandra Main Road,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
145000,1800,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
141000,1682,Hebbal,Bangalore,3,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
102000,1309,Hebbal,Bangalore,2,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
115000,1682,Narayanapura on Hennur Main Road,Bangalore,3,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
92000,1232,Narayanapura on Hennur Main Road,Bangalore,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
110000,1482,Narayanapura on Hennur Main Road,Bangalore,3,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
127000,1917,KPC Layout,Bangalore,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
127000,1917,KPC Layout,Bangalore,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1
147000,2170,KPC Layout,Bangalore,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1
134000,2035,KPC Layout,Bangalore,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1
130000,2313,KPC Layout,Bangalore,3,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1
690000,1438,Begur,Bangalore,3,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
64170,1337,Begur,Bangalore,3,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
45690,952,Begur,Bangalore,2,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
64599.99,1346,Begur,Bangalore,3,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
66569.99,1387,Begur,Bangalore,3,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
65230,1359,Begur,Bangalore,3,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
62300,1298,Begur,Bangalore,3,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
49720,1036,Begur,Bangalore,2,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
47850,997,Begur,Bangalore,2,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
67200,1400,Begur,Bangalore,3,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
137000,2424,Begur,Bangalore,4,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1
92400,1653,Begur,Bangalore,3,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1
71800,1235,Begur,Bangalore,2,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1
39400,644,Begur,Bangalore,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
68780,1600,Krishnarajapura,Bangalore,3,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
45990,1070,Krishnarajapura,Bangalore,2,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
150000,2134,Varthur,Bangalore,3,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
65330,1110,Varthur,Bangalore,2,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
56740,1320,Krishnarajapura,Bangalore,2,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
74670,1345,Varthur,Bangalore,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
110000,1655,Varthur,Bangalore,3,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
